3601094,UNITY PREPARATORY CHARTER SCHOOL OF BROOKLYN,473,1,Yes
4106510,Hood River County SD,3294,5,No
2618810,Hudson Area Schools,1095,4,Yes
5307140,Raymond School District,73,2,No
4217760,Northern York County SD,1867,3,No
2923250,OSBORN R-O,109,2,Yes
3607680,CLEVELAND HILL UNION FREE SCHOOL DISTRICT,391,1,No
3700361,The Franklin School of Innovation,477,1,Yes
4210980,Greater Latrobe SD,2560,3,No
5309300,Vashon Island School District,974,3,No
2601046,Kingsbury Country Day School,256,1,No
4815960,CUERO ISD,566,1,NA
1999019,Southeast Webster Grand Comm School District,566,2,Yes
5512030,South Shore School District,164,2,Yes
3607980,COHOES CITY SCHOOL DISTRICT,1549,4,Yes
4215210,Midd-West SD,953,2,Yes
1727930,Nettle Creek CCSD 24C,86,1,NA
2622050,Lowell Area Schools,1291,3,Yes
2923400,LUTIE R-VI,135,2,Yes
4842000,SWEET HOME ISD,156,1,No
4831860,MUENSTER ISD,510,2,Yes
3305940,Rochester School District,2499,8,Yes
3900467,Stambaugh Charter Academy,387,1,Yes
0400793,Morrison Education Group  Inc.,295,1,Yes
2800820,BOONEVILLE SCHOOL DIST,506,1,Yes
2612600,East Lansing School District,690,2,No
1715090,Field CCSD 3,266,1,Yes
2500038,Francis W. Parker Charter Essential (District),399,1,No
2314470,RSU 63/MSAD 63,534,3,Yes
0611910,Eastside Union Elementary,3393,5,Yes
4828920,MANSFIELD ISD,3,1,NA
3904769,West Holmes Local,1513,6,Yes
4215750,Montoursville Area SD,630,1,No
2922830,NORTH PLATTE CO. R-I,622,4,Yes
1729220,Oak Lawn CHSD 229,1772,1,Yes
0903270,PLAINFIELD SCHOOL DISTRICT,1545,4,Yes
0400303,North Star Charter School  Inc.,347,1,Yes
4211220,Grove City Area SD,2308,6,Yes
4841190,SPRING HILL ISD,11,1,NA
0400757,Arete Preparatory Academy,558,1,No
0626880,Nevada Joint Union High,1729,3,Yes
3814500,OAKES 41,273,1,Yes
3625470,SALEM CENTRAL SCHOOL DISTRICT,574,2,Yes
1602160,MIDVALE DISTRICT,15,1,No
0691137,Big Oak Flat-Groveland Unified,287,4,Yes
1302130,Fayette County,15551,17,No
4702010,Huntingdon Special School District,826,2,No
0805520,Manzanola Joint District No. 3J of the counties of Otero a,63,1,Yes
2500066,MATCH Charter Public School (District),1225,1,Yes
3609930,EAST ROCHESTER UNION FREE SCHOOL DISTRICT,528,1,No
0500051,PALESTINE-WHEATLEY SCH. DIST.,848,2,Yes
0635010,San Miguel Joint Union,595,2,Yes
3800043,GACKLE-STREETER 56,69,1,Yes
4835310,PONDER ISD,997,2,Yes
4205010,Carlisle Area SD,3025,5,Yes
2930300,TINA-AVALON R-II,176,2,Yes
5500360,Antigo Unified School District,1084,5,Yes
5400450,HANCOCK COUNTY SCHOOLS,1191,2,No
3500136,SOUTHWEST PREPARATORY LEARNING CENTER,190,1,Yes
2633540,Taylor School District,34,1,No
4837590,ROCKDALE ISD,1536,4,Yes
0602370,Alvina Elementary Charter School District,187,1,Yes
4800069,TWO DIMENSIONS PREPARATORY ACADEMY,525,3,Yes
1601650,KELLOGG JOINT DISTRICT,1043,3,Yes
3904410,Hamilton City,9932,13,Yes
3901383,Horizon Science Academy Dayton Downtown,223,1,Yes
5503640,Delavan-Darien School District,2098,5,Yes
1730600,Palos CCSD 118,1977,3,Yes
2634680,Van Dyke Public Schools,110,1,No
0500055,BENTON COUNTY SCHOOL OF ARTS,230,1,No
1716050,Galena USD 120,835,3,NA
4111220,Sheridan SD 48J,500,1,Yes
4842060,TAFT ISD,1106,3,Yes
2504200,Dighton-Rehoboth,1892,3,No
3170110,ELKHORN PUBLIC SCHOOLS,7885,17,No
4674520,Viborg-Hurley School District 60-6,370,4,Yes
5102940,PITTSYLVANIA CO PBLC SCHS,4619,12,Yes
2200227,ReNEW Cultural Arts Academy at Live Oak Elementary,629,1,Yes
3615090,HUNTINGTON UNION FREE SCHOOL DISTRICT,1960,5,Yes
4645450,Marion School District 60-3,177,3,Yes
2921330,MONTGOMERY CO. R-II,553,2,Yes
4106710,Jefferson SD 14J,385,1,Yes
3900550,Whitehall Preparatory and Fitness Academy,305,1,Yes
2602520,Allen Park Public Schools,983,2,Yes
4003690,BEARDEN,150,1,Yes
1736810,Burbank SD 111,3669,8,Yes
4016710,KONAWA,663,3,Yes
0100690,Choctaw County Board of Education,1363,4,Yes
3174220,NELIGH-OAKDALE SCHOOLS,222,2,Yes
3015390,Judith Gap H S,12,1,Yes
2400480,Montgomery County Public Schools,75286,97,Yes
3500142,THE GREAT ACADEMY,166,1,Yes
1100058,Howard University Middle School of Math and Science PCS,287,1,Yes
3600049,ICAHN CHARTER SCHOOL 1,331,1,Yes
2915600,JACKSON R-II,1759,3,No
4109870,Pleasant Hill SD 1,421,1,Yes
4812480,CALHOUN COUNTY ISD,19,1,No
4800011,ALVARADO ISD,2,1,No
2615870,Gibraltar School District,1153,3,Yes
0902040,KENT SCHOOL DISTRICT,225,1,Yes
0627060,Newark Unified,2854,8,Yes
0607980,Central Union Elementary,670,1,No
3614430,HIGHLAND FALLS CENTRAL SCHOOL DISTRICT,1050,3,Yes
3601090,EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL II,374,1,Yes
0634170,San Bernardino City Unified,50819,74,Yes
3904652,Wynford Local,1131,3,Yes
2617910,Hartland Consolidated Schools,3855,7,No
3176650,SHICKLEY PUBLIC SCHOOLS,143,2,No
4113350,Willamina SD 30J,412,2,No
3400715,Bergen Arts and Science Charter School,438,1,No
1300221,Commission Charter Schools- Atlanta Heights Charter School,752,1,Yes
3905055,Green Local,364,1,No
5509060,Menomonee Falls School District,1711,3,Yes
0102370,Mobile County,43733,67,Yes
0901770,GROTON SCHOOL DISTRICT,18,1,NA
4703270,Obion County,1241,2,No
0902580,MONTVILLE SCHOOL DISTRICT,948,3,Yes
5500113,Woodlands School Agency,336,1,Yes
2627930,Public Schools of Petoskey,1746,3,No
0636780,Sierra-Plumas Joint Unified,410,5,Yes
2921210,MONROE CITY R-I,802,3,Yes
5102360,MANASSAS CITY PBLC SCHS,3296,5,Yes
5507860,Lena School District,389,3,Yes
5100152,ALLEGHANY CO PBLC SCHS,952,3,Yes
2800990,CHOCTAW CO SCHOOL DIST,1345,4,Yes
4800142,SOUTH PLAINS ACADEMY CHARTER DISTRICT,200,1,Yes
2502640,Beverly,1385,3,Yes
2718540,MABEL-CANTON PUBLIC SCHOOL DIST.,294,2,Yes
3904708,Pike-Delta-York Local,419,1,No
3602820,ALTMAR-PARISH-WILLIAMSTOWN CENTRAL SCHOOL DISTRICT,1226,2,Yes
5000001,Castleton-Hubbardton USD #42,389,1,Yes
5307110,Rainier School District,912,3,Yes
2601080,Canton Preparatory High School,412,1,Yes
2802940,MONROE CO SCHOOL DIST,2247,3,Yes
4900037,Success Academy,212,1,Yes
3904620,Triad Local,605,2,Yes
5102670,NORFOLK CITY PBLC SCHS,18861,34,Yes
3905049,Frontier Local,586,4,Yes
4625500,Freeman School District 33-1,335,5,Yes
0632550,West Contra Costa Unified,14862,27,No
2700425,FIT Academy,169,1,Yes
4400005,Urban Collaborative,133,1,Yes
4807410,ABERNATHY ISD,2,1,No
2804260,TISHOMINGO CO SP MUN SCH DIST,2434,5,Yes
3812350,MAX 50,108,1,Yes
0607500,Carlsbad Unified,7747,9,No
0400427,Arizona Connections Academy Charter School  Inc.,2362,1,Yes
3501470,LAKE ARTHUR MUNICIPAL SCHOOLS,112,3,Yes
3003800,Big Timber Elem,333,2,Yes
4400630,Middletown,1253,3,Yes
2800185,WEST BOLIVAR CONS SCHOOL DIST,1296,6,Yes
0200390,Kenai Peninsula Borough School District,4715,26,Yes
2912540,FREDERICKTOWN R-I,2065,4,Yes
3417610,West Orange Public Schools,5878,10,No
2503330,Carlisle,622,1,No
2709750,CROSBY-IRONTON PUBLIC SCHOOL DIST.,1080,2,Yes
3172150,HUMPHREY PUBLIC SCHOOLS,103,1,No
4502340,Greenwood 50,4630,6,No
3400781,Empowerment Academy Charter School,457,1,No
3622020,OSSINING UNION FREE SCHOOL DISTRICT,1325,2,Yes
1910110,East Buchanan Comm School District,453,2,Yes
4701860,Hickman County,1734,4,No
2011430,Skyline Schools,414,2,Yes
5307800,Selkirk School District,249,3,Yes
1813200,School City of Whiting,1352,3,Yes
3415210,South Brunswick School District,5570,5,No
0622740,Los Banos Unified,10474,14,Yes
4842480,TEXARKANA ISD,407,1,No
4801450,HIGH POINT ACADEMY,966,1,Yes
0904740,WALLINGFORD SCHOOL DISTRICT,21,2,NA
3904734,Forest Hills Local,2525,4,Yes
3407440,Hopatcong Borough School District,769,2,No
2311010,RSU 88/MSAD 24,271,2,Yes
4019950,MIDWEST CITY-DEL CITY,14379,23,Yes
2728050,OWATONNA PUBLIC SCHOOL DISTRICT,5029,8,Yes
2634560,Van Buren Public Schools,495,2,No
5606090,Weston County School District #7,130,2,No
0615450,Gold Trail Union Elementary,289,1,Yes
3411070,Mullica Township School District,719,2,Yes
2500089,Martin Luther King Jr. Charter School of Excellence (Distric,364,1,Yes
4838080,ROUND ROCK ISD,28523,29,No
5100960,COLONIAL HEIGHTS CITY PBLC SCHS,888,1,No
3500060,ALBUQUERQUE PUBLIC SCHOOLS,15597,22,No
1717190,Grand Prairie CCSD 6,77,1,Yes
1800450,Beech Grove City Schools,3026,5,Yes
0614970,Gazelle Union Elementary,29,1,NA
2011490,Seaman,2296,4,No
4701440,Grainger County,6,1,NA
2632280,South Redford School District,1447,4,No
0904920,WEST HARTFORD SCHOOL DISTRICT,2064,5,Yes
4401200,Woonsocket Education Department,660,1,NA
3904578,Perry Local,785,2,Yes
2104650,Paducah Independent,311,2,No
3601131,SOUTH BRONX EARLY COLLEGE ACADEMY CHARTER SCHOOL,326,1,NA
5100600,CAMPBELL CO PBLC SCHS,3654,7,Yes
3904859,Fort Recovery Local,732,2,Yes
0803960,Fremont Re-2,346,1,No
0400093,Skyview School  Inc.,229,1,Yes
5100510,BUCHANAN CO PBLC SCHS,1019,5,No
4222370,Southern Tioga SD,1814,5,Yes
4224570,Upper Saint Clair SD,3122,4,Yes
1731230,Peoria SD 150,1219,6,No
0625830,Morgan Hill Unified,2950,6,Yes
4900046,George Washington Academy,1016,1,No
0102480,Morgan County,2994,6,No
0630720,Placer Hills Union Elementary,735,2,Yes
5300390,Bellevue School District,3727,6,Yes
0631830,Ravendale-Termo Elementary,7,1,NA
4830640,MIDWAY ISD,3212,6,Yes
0405430,Naco Elementary District,288,1,No
5100084,RENAISSANCE/SCOTT CO,34,1,No
3403600,Cresskill Public School District,503,1,No
2636300,Whitehall District Schools,863,2,Yes
2912010,FERGUSON-FLORISSANT R-II,10303,23,Yes
0691041,Stanislaus County Office of Education,326,1,No
1200990,JEFFERSON,1,1,No
3415600,SPRING LAKE HEIGHTS SCHOOL DISTRICT,337,1,Yes
3028470,Winnett K-12 Schools,81,3,Yes
3901551,Liberty Preparatory School,50,1,Yes
4011280,FAIRVIEW,205,1,No
0619650,South Monterey County Joint Union High,2370,4,Yes
0619380,Kentfield Elementary,655,1,Yes
3100145,NOVA ALTERNATIVE SCHOOL,68,1,No
3100077,DUNDY CO STRATTON PUBLIC SCHS,151,1,No
3700409,Unity Classical Charter School,106,1,No
3621720,OLEAN CITY SCHOOL DISTRICT,1285,3,Yes
2931830,OSAGE CO. R-III,734,2,Yes
2900020,MO SCHOOL FOR THE DEAF,50,3,No
0691028,San Benito County Office of Education,41,3,Yes
2504950,Foxborough,393,1,Yes
4703660,Rogersville,672,1,Yes
3408280,LAUREL SPRINGS SCHOOL DISTRICT,179,1,Yes
3175630,SPRINGFIELD PLATTEVIEW COMMUNITY SCHOOLS,841,4,No
2624810,Munising Public Schools,631,2,Yes
0101620,Gadsden City,2685,5,No
5306930,Pullman School District,1419,3,Yes
3630120,WATERTOWN CITY SCHOOL DISTRICT,367,1,No
0691049,Yolo County Office of Education,122,2,Yes
4654300,Parkston School District 33-3,32,1,No
2911160,EAST LYNNE 40,126,1,Yes
0903900,SALEM SCHOOL DISTRICT,397,1,Yes
1742450,Williamsfield CUSD 210,266,3,NA
3405820,GATEWAY REGIONAL SCHOOL DISTRICT,911,1,Yes
4833120,NORTHSIDE ISD,34611,41,No
0101230,Dothan City,361,1,NA
4844150,VICTORIA ISD,14184,24,Yes
2600016,Crestwood School District,1377,1,No
1727960,New Athens CUSD 60,511,3,Yes
0514430,WYNNE SCHOOL DISTRICT,2721,4,Yes
4200084,Mastery CHS - Lenfest Campus,586,1,Yes
4500004,Deaf & Blind School,200,5,No
3413590,RAMSEY SCHOOL DISTRICT,1927,4,Yes
2800750,CLEVELAND SCHOOL DIST,2698,6,Yes
2636660,Zeeland Public Schools,3789,7,No
4666300,Sioux Valley School District 05-5,711,3,Yes
2700026,INTERMEDIATE SCHOOL DISTRICT 917,724,16,No
0509270,MAMMOTH SPRING SCHOOL DISTRICT,478,2,Yes
4222060,South Park SD,1799,3,Yes
2003720,Baldwin City,452,1,No
0640320,Union Elementary,2195,3,Yes
4023040,OOLOGAH-TALALA,1738,4,Yes
4206060,Clarion Area SD,815,2,Yes
4010890,EMPIRE,407,2,Yes
1716080,Galesburg CUSD 205,4341,9,Yes
1201650,SANTA ROSA,308,4,No
2802100,ITAWAMBA COUNTY SCHOOL DIST,11,1,No
2633410,Swan Valley School District,1786,5,Yes
3411670,NORTH WILDWOOD SCHOOL DISTRICT,209,1,Yes
0615240,Glendale Unified,10237,15,No
5008100,Townshend School District,80,1,Yes
3904843,Ridgedale Local,696,2,Yes
0621360,Lemoore Union Elementary,205,1,No
4020040,MILL CREEK,171,2,Yes
0101170,Decatur City,5970,11,No
3800054,NORTH BORDER 100,193,2,Yes
3017580,Malta K-12 Schools,491,4,Yes
2908370,FT. ZUMWALT R-II,7875,11,Yes
2311610,RSU 42/MSAD 42,415,2,Yes
3806910,FINLEY-SHARON 19,79,2,Yes
3615210,KINDERHOOK CENTRAL SCHOOL DISTRICT,1184,3,Yes
0624360,McSwain Union Elementary,838,1,Yes
0622050,Live Oak Unified,1844,6,Yes
3904827,Madison-Plains Local,804,3,Yes
4840170,SIDNEY ISD,128,1,Yes
0402760,Elfrida Elementary District,131,1,No
3612840,GREENPORT UNION FREE SCHOOL DISTRICT,314,1,Yes
3103440,BANCROFT-ROSALIE COMM SCHOOLS,166,1,Yes
1300870,Carrollton City,2388,2,No
2913830,HAZELWOOD,8387,13,Yes
3901539,Albert Einstein Academy for Letters Arts and Sciences-Ohio,219,1,Yes
5501310,Pecatonica Area School District,396,2,Yes
2512840,Weymouth,3230,6,No
0405030,Miami Unified District,1311,4,Yes
4836570,REAGAN COUNTY ISD,862,3,Yes
3817940,SWEET BRIAR 17,20,1,No
2600281,Merritt Academy,528,1,Yes
0404970,Mesa Unified District,63451,77,Yes
2007020,Hays,2716,5,Yes
3900400,Wings Academy 2,75,1,Yes
1900024,South Central Calhoun Comm School District,637,2,Yes
1731050,Pecatonica CUSD 321,875,3,NA
3100041,STANTON COMMUNITY SCHOOLS,225,1,Yes
3910024,Upper Sandusky Exempted Village,522,1,No
0903450,LEARN,1177,3,No
4820970,GOLD BURG ISD,108,1,Yes
1305580,Webster County,342,2,Yes
2600015,Wayne-Westland Community School District,3909,5,No
4113080,Warrenton-Hammond SD 30,772,1,Yes
2511670,Topsfield,376,1,Yes
3904923,Streetsboro City,613,1,No
3901398,Columbus Performance Academy,209,1,Yes
4703960,Stewart County,7,1,NA
0623010,Lowell Joint,1259,2,No
0403950,Baboquivari Unified School District #40,233,1,NA
0691093,Modoc County Office of Education,20,1,Yes
3816130,RUGBY 5,361,1,Yes
5003240,Colchester School District,1567,4,Yes
2617910,Hartland Consolidated Schools,1701,2,Yes
4200860,Arts Academy CS,376,1,Yes
4002460,ADAIR,792,2,Yes
3600033,BRIGHTER CHOICE CHARTER SCHOOL FOR GIRLS,338,1,Yes
3414490,SADDLE BROOK SCHOOL DISTRICT,619,2,Yes
1931680,Williamsburg Comm School District,546,1,No
4825680,KINGSVILLE ISD,3373,7,Yes
1201980,WALTON,9426,16,Yes
2629190,Powell Township Schools,38,1,Yes
1602370,NEW PLYMOUTH DISTRICT,1017,3,Yes
4222740,Tuscarora SD,1227,3,Yes
3177190,STERLING PUBLIC SCHOOLS,87,1,No
3606180,CALEDONIA-MUMFORD CENTRAL SCHOOL DISTRICT,175,1,No
3905033,North Union Local School District,409,1,No
1900024,South Central Calhoun Comm School District,318,1,No
2930810,VERONA R-VII,375,2,Yes
3904351,Ashtabula Area City,186,1,No
0600025,Manhattan Beach Unified,70,1,NA
0502670,AUGUSTA SCHOOL DISTRICT,411,2,Yes
3904790,Perry Local,620,1,No
5000395,Essex-Westford Educational Community Unified School District,2591,7,Yes
5000402,Addison Central Unified School District,155,2,No
3417760,Westfield Public School District,5279,7,No
1810470,South Newton School Corp,879,3,Yes
0505850,ENGLAND SCHOOL DISTRICT,717,2,Yes
2504050,Dedham,1880,4,No
4004830,BLUEJACKET,221,3,Yes
3402280,BRIDGEWATER-RARITAN REGIONAL SCHOOL DISTRICT,5644,7,No
3303690,Henniker School District,415,1,Yes
1743962,Midwest Central CUSD 191,953,3,Yes
2728110,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,600,2,Yes
0512450,SILOAM SPRINGS SCHOOL DISTRICT,4420,6,Yes
1713500,Edwards County CUSD 1,940,3,Yes
3618180,MALONE CENTRAL SCHOOL DISTRICT,2359,5,Yes
3611430,FRANKLIN CENTRAL SCHOOL DISTRICT,268,1,Yes
3416470,Barnegat Township School District,1530,3,Yes
0806840,Swink School District No. 33 in the county of Otero and St,177,1,No
2600142,Countryside Academy,687,2,Yes
0402690,Dysart Unified District,24153,23,Yes
1709150,Central SD 51,1374,2,Yes
0609450,Columbia Elementary,732,3,Yes
4200063,Sugar Valley Rural CS,478,1,Yes
0100840,Colbert County,1485,5,Yes
0621060,Lassen Union High,824,2,Yes
0100020,Boyd School,6,1,NA
0608700,Cinnabar Elementary,277,2,Yes
3622470,PATCHOGUE-MEDFORD UNION FREE SCHOOL DISTRICT,4149,8,Yes
2200270,Bossier Parish,6191,7,No
3007330,Conrad Elem,358,3,Yes
1200660,GLADES,1655,5,Yes
4110350,Redmond SD 2J,4061,5,No
4900300,Garfield District,439,5,No
2911910,FARMINGTON R-VII,1745,2,No
3628950,TROY CITY SCHOOL DISTRICT,2082,4,Yes
2714280,HOUSTON PUBLIC SCHOOL DISTRICT,2208,4,Yes
4829190,MART ISD,518,2,Yes
5005670,Montgomery Town School District,154,1,Yes
0400870,Ash Creek Elementary District,18,1,Yes
2004980,Coffeyville,1913,3,Yes
0805910,South Routt School District No. Re 3,217,3,No
4824420,IRVING ISD,50,2,No
2013050,Winfield,2118,6,Yes
3630120,WATERTOWN CITY SCHOOL DISTRICT,3647,7,Yes
1905970,CAL Comm School District,255,2,Yes
5507470,Kimberly Area School District,2046,4,Yes
2600265,Grand Traverse Academy,1105,1,Yes
2623130,Mason County Central Schools,1277,5,Yes
3408040,Kinnelon School District,1873,4,Yes
2507380,Martha's Vineyard,643,1,Yes
2800900,CANTON PUBLIC SCHOOL DIST,263,2,No
4843920,VAN ISD,2423,5,Yes
3904837,Springfield Local,729,2,Yes
2922650,NORMANDY SCHOOLS COLLABORATIVE,3144,8,Yes
0400107,International Commerce Secondary Schools  Inc.,472,2,No
5000003,Lakeview USD #43,62,1,Yes
4607400,Bon Homme School District 04-2,556,7,Yes
0905190,WINDHAM SCHOOL DISTRICT,218,2,NA
0404410,Littlefield Unified District,375,2,No
4200127,Pennsylvania Leadership Charter School,2594,1,Yes
4104590,Elgin SD 23,254,1,Yes
4702430,Lewis County,465,1,No
0630750,Placer Union High,2278,5,Yes
4112320,Tillamook SD 9,984,2,No
1809150,Portage Township Schools,7677,11,Yes
1705910,Bensenville SD 2,2221,3,Yes
2510890,Somerville,1463,2,No
3400026,Maria L. Varisco-Rogers Charter School,554,1,Yes
0900810,CLINTON SCHOOL DISTRICT,747,2,Yes
1923190,Pocahontas Area Comm School District,20,1,No
0636800,Sierra Sands Unified,2122,2,No
3501590,LOGAN MUNICIPAL SCHOOLS,77,1,No
1710410,Central CUSD 4,1050,4,Yes
4672450,Tripp-Delmont School District 33-5,166,5,Yes
3003820,Bigfork Elem,576,2,Yes
3904492,Troy City,2654,3,No
3624900,ROME CITY SCHOOL DISTRICT,4620,7,Yes
2200282,Lake Forest Elementary Charter School,629,1,Yes
4900033,American Leadership Academy,1765,1,Yes
4819950,FRIENDSWOOD ISD,1004,2,Yes
4900157,Promontory School of Expeditionary Learning,460,1,Yes
3904832,Jackson-Milton Local,722,3,Yes
2910140,COOTER R-IV,255,2,Yes
0100330,Bessemer City,11,1,No
3700392,Queen City STEM School,510,1,No
4218740,Penncrest SD,2318,5,Yes
4012150,FREDERICK,868,3,Yes
3620910,NORTH BABYLON UNION FREE SCHOOL DISTRICT,1437,1,No
3304170,Landaff School District,22,1,Yes
3609390,DUNDEE CENTRAL SCHOOL DISTRICT,695,2,Yes
4809720,BEEVILLE ISD,78,1,No
1810140,Shelbyville Central Schools,38,1,No
4004230,BETHEL,683,2,No
3700121,Guilford Preparatory Academy,253,1,Yes
4800086,BRAZOS SCHOOL FOR INQUIRY & CREATIVITY,395,3,Yes
4800001,CROSBYTON CISD,359,2,Yes
0601415,Washington Unified,2681,7,Yes
3624780,ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT,451,2,Yes
3007050,Colstrip Elem,396,2,Yes
5500042,Milwaukee Academy of Science Agency,1064,1,Yes
3900129,Pathway School of Discovery,765,1,Yes
1201110,LEON,305,7,No
4212335,Jefferson County-DuBois AVTS,373,1,No
1812880,Frankton-Lapel Community Schools,1460,3,No
2680720,Macomb ISD,1579,7,No
2601040,ICademy Global,203,1,Yes
3901550,Eastland Preparatory Academy (Formerly Berwyn East Academy),154,1,Yes
0900005,REGIONAL SCHOOL DISTRICT 19,1227,1,Yes
5501680,Brillion School District,985,3,Yes
0408410,Thatcher Unified District,1705,4,No
1730060,Orangeville CUSD 203,337,3,Yes
4824930,JOSHUA ISD,4383,8,Yes
1741070,Waterloo CUSD 5,2571,5,Yes
3905012,Brookfield Local,1007,3,Yes
2509930,Randolph,1753,3,No
4833870,OVERTON ISD,529,2,Yes
1805700,Lawrenceburg Community School Corp,2062,4,Yes
5509360,Merton Community School District,837,2,Yes
3618960,MEDINA CENTRAL SCHOOL DISTRICT,1531,3,Yes
3618210,MALVERNE UNION FREE SCHOOL DISTRICT,1683,3,Yes
1706930,Bradley SD 61,1483,3,Yes
2711085,EAST CENTRAL SCHOOL DISTRICT,758,3,Yes
3905090,Columbiana County,425,1,No
1303750,Montgomery County,917,3,Yes
4204530,Burrell SD,1802,4,Yes
3904908,Logan Elm Local,1023,4,Yes
3703450,Onslow County Schools,24615,32,Yes
1601530,IDAHO FALLS DISTRICT,8382,15,Yes
0611220,Dixie School District,1576,3,Yes
3904490,Toledo City,22230,49,Yes
2630990,Sault Ste. Marie Area Schools,1277,2,No
3901354,Renaissance Academy,165,1,Yes
2003450,Arkansas City,2951,8,Yes
0101770,Houston County,3323,5,Yes
2928430,SOUTH CALLAWAY CO. R-II,853,4,Yes
0900010,INTEGRATED DAY CHARTER SCHOOL,331,1,Yes
1738910,Thornton SD 154,236,1,Yes
2200216,KIPP Believe,846,1,Yes
3399965,Pemi-baker Regional School District,647,1,Yes
3910009,Shelby City,1357,4,Yes
0407680,Sentinel Elementary District,35,1,No
3602580,ALEXANDER CENTRAL SCHOOL DISTRICT,446,1,No
2635190,Warren Consolidated Schools,127,1,NA
0901680,GRANBY SCHOOL DISTRICT,1860,4,No
3900508,Constellation Schools: Old Brooklyn Community Middle,269,1,Yes
1906810,Central DeWitt School District,519,1,No
2302510,Appleton Public Schools,134,1,Yes
3702680,Lincoln County Schools,5003,7,No
0691023,Nevada County Office of Education,50,1,NA
4106000,Gresham-Barlow SD 10J,2892,6,Yes
3600015,ALLEGANY-LIMESTONE CENTRAL SCHOOL DISTRICT,657,1,No
3602920,AMHERST CENTRAL SCHOOL DISTRICT,2151,3,No
5504920,Freedom Area School District,1079,2,Yes
5100075,REG ALTERNATIVE PLUS SELF PROJECT/ROANOKE CITY,81,1,No
2003360,Andover,949,2,No
2508640,Norfolk,462,1,Yes
0625800,Moreno Valley Unified,33198,39,Yes
0641580,Washington Unified,7952,12,Yes
5007050,Rutland City School District,141,1,No
0200680,Saint Mary's School District,200,1,Yes
2012210,Tonganoxie,842,1,Yes
2634620,Vanderbilt Area Schools,77,1,Yes
3900220,Richard Allen Academy III,140,1,Yes
3600162,ALBANY COMMUNITY CHARTER SCHOOL,681,1,Yes
0606690,Butteville Union Elementary,207,1,Yes
4900420,Jordan District,3943,7,Yes
1712720,Dupo CUSD 196,1020,3,Yes
0612960,Etiwanda School District,6237,7,Yes
1800074,Dr Robert H Faulkner Academy,84,1,Yes
0637530,South San Francisco Unified,3754,8,Yes
1900032,Alden Comm School District,280,1,Yes
0629490,Pajaro Valley Unified,5090,9,No
3608310,COPIAGUE UNION FREE SCHOOL DISTRICT,2699,2,No
3804140,CENTRAL VALLEY 3,126,1,Yes
4814730,COMAL ISD,12123,14,No
2610750,Constantine Public School District,821,3,No
5680180,Northeast Wyoming BOCES,30,1,No
0902820,NEW LONDON SCHOOL DISTRICT,2018,3,No
5303210,Granite Falls School District,523,1,No
3407230,Hillsborough Township Public School District,4020,6,Yes
0630450,Piner-Olivet Union Elementary,1353,5,Yes
0620220,La Honda-Pescadero Unified,66,1,No
4207830,Dubois Area SD,3490,6,Yes
4836450,RANDOLPH FIELD ISD,764,1,Yes
0604290,Beaumont Unified,9983,10,Yes
4676020,Warner School District 06-5,315,3,Yes
2912900,GLASGOW,361,2,Yes
3900551,Springfield Preparatory and Fitness Academy,152,1,Yes
1301410,Columbia County,19036,20,No
3608100,COLTON-PIERREPONT CENTRAL SCHOOL DISTRICT,347,1,Yes
4839300,SANTA GERTRUDIS ISD,751,2,No
4700152,Arlington,4645,4,Yes
3700070,East Wake Academy,1172,1,Yes
0500061,IMBODEN CHARTER SCHOOL DISTRICT,64,1,Yes
4900013,Uintah River High,72,1,Yes
1302400,Glynn County,4154,3,No
5303660,Hoquiam School District,1748,6,Yes
5401620,WOOD COUNTY SCHOOLS,3568,12,Yes
4011040,ERICK,188,1,Yes
4013620,HAILEYVILLE,298,2,Yes
2733870,ST. PETER PUBLIC SCHOOL DISTRICT,2255,8,Yes
0400399,Montessori Academy  Inc.,162,1,Yes
4014130,HEALDTON,169,1,No
3904549,Mentor Exempted Village,5283,6,No
2508760,North Brookfield,330,1,Yes
1806240,Madison-Grant United School Corp,1191,3,Yes
1301870,Dublin City,2380,5,Yes
3400764,Phillip's Academy  Charter School,425,1,No
2612690,Eaton Rapids Public Schools,1403,3,No
1721630,La Grange SD 105 South,577,2,No
3501650,LOS ALAMOS PUBLIC SCHOOLS,3261,7,No
4846500,WYLIE ISD,2548,4,Yes
5506480,Hillsboro School District,548,2,Yes
2607470,Burt Township School District,30,1,Yes
4226850,York Suburban SD,1442,3,Yes
4800158,ARLINGTON CLASSICS ACADEMY,1535,3,Yes
1908550,Danville Comm School District,408,1,Yes
0904980,WESTBROOK SCHOOL DISTRICT,243,1,Yes
4401050,Tiverton,1405,3,Yes
1001300,Red Clay Consolidated School District,9912,19,Yes
3620460,NEW PALTZ CENTRAL SCHOOL DISTRICT,1370,3,Yes
3025020,Stevensville Elem,709,2,Yes
4015690,JAY,1235,3,Yes
0606360,Buena Park Elementary,4823,7,Yes
2914430,HILLSBORO R-III,10,1,No
1803780,Fremont Community Schools,946,3,Yes
3414970,SHREWSBURY BOROUGH SCHOOL DISTRICT,469,1,Yes
3904899,Antwerp Local,369,1,Yes
